date,views,mem,sum_views
2023-03,0,упал вставай встал упай,5913.0
2023-04,0,упал вставай встал упай,5913.0
2023-05,0,упал вставай встал упай,5913.0
2023-06,163,упал вставай встал упай,5913.0
2023-07,84,упал вставай встал упай,5913.0
2023-08,72,упал вставай встал упай,5913.0
2023-09,118,упал вставай встал упай,5913.0
2023-10,120,упал вставай встал упай,5913.0
2023-11,220,упал вставай встал упай,5913.0
2023-12,231,упал вставай встал упай,5913.0
2024-01,184,упал вставай встал упай,5913.0
2024-02,95,упал вставай встал упай,5913.0
2024-03,86,упал вставай встал упай,5913.0
2024-04,103,упал вставай встал упай,5913.0
2024-05,4294,упал вставай встал упай,5913.0
2024-06,33183,упал вставай встал упай,5913.0
2024-07,19869,упал вставай встал упай,5913.0
2024-08,13674,упал вставай встал упай,5913.0
2024-09,10919,упал вставай встал упай,5913.0
2024-10,9551,упал вставай встал упай,5913.0
2024-11,8915,упал вставай встал упай,5913.0
2024-12,7938,упал вставай встал упай,5913.0
2025-01,6409,упал вставай встал упай,5913.0
2023-03,481,аманда линда и роуз,63716.0
2023-04,706,аманда линда и роуз,63716.0
2023-05,376,аманда линда и роуз,63716.0
2023-06,505,аманда линда и роуз,63716.0
2023-07,417,аманда линда и роуз,63716.0
2023-08,492,аманда линда и роуз,63716.0
2023-09,358,аманда линда и роуз,63716.0
2023-10,351,аманда линда и роуз,63716.0
2023-11,803,аманда линда и роуз,63716.0
2023-12,394,аманда линда и роуз,63716.0
2024-01,413,аманда линда и роуз,63716.0
2024-02,337,аманда линда и роуз,63716.0
2024-03,359,аманда линда и роуз,63716.0
2024-04,417,аманда линда и роуз,63716.0
2024-05,308,аманда линда и роуз,63716.0
2024-06,293,аманда линда и роуз,63716.0
2024-07,336,аманда линда и роуз,63716.0
2024-08,499,аманда линда и роуз,63716.0
2024-09,280,аманда линда и роуз,63716.0
2024-10,395,аманда линда и роуз,63716.0
2024-11,2180,аманда линда и роуз,63716.0
2024-12,67302,аманда линда и роуз,63716.0
2025-01,95911,аманда линда и роуз,63716.0
2023-03,0,я хочу быть пылесосом,6710.0
2023-04,0,я хочу быть пылесосом,6710.0
2023-05,0,я хочу быть пылесосом,6710.0
2023-06,0,я хочу быть пылесосом,6710.0
2023-07,0,я хочу быть пылесосом,6710.0
2023-08,0,я хочу быть пылесосом,6710.0
2023-09,0,я хочу быть пылесосом,6710.0
2023-10,0,я хочу быть пылесосом,6710.0
2023-11,0,я хочу быть пылесосом,6710.0
2023-12,0,я хочу быть пылесосом,6710.0
2024-01,0,я хочу быть пылесосом,6710.0
2024-02,0,я хочу быть пылесосом,6710.0
2024-03,0,я хочу быть пылесосом,6710.0
2024-04,0,я хочу быть пылесосом,6710.0
2024-05,0,я хочу быть пылесосом,6710.0
2024-06,0,я хочу быть пылесосом,6710.0
2024-07,0,я хочу быть пылесосом,6710.0
2024-08,0,я хочу быть пылесосом,6710.0
2024-09,0,я хочу быть пылесосом,6710.0
2024-10,88,я хочу быть пылесосом,6710.0
2024-11,103,я хочу быть пылесосом,6710.0
2024-12,2093,я хочу быть пылесосом,6710.0
2025-01,19150,я хочу быть пылесосом,6710.0
2023-03,0,сидим с бобром,967479.0
2023-04,0,сидим с бобром,967479.0
2023-05,0,сидим с бобром,967479.0
2023-06,0,сидим с бобром,967479.0
2023-07,0,сидим с бобром,967479.0
2023-08,0,сидим с бобром,967479.0
2023-09,0,сидим с бобром,967479.0
2023-10,0,сидим с бобром,967479.0
2023-11,0,сидим с бобром,967479.0
2023-12,0,сидим с бобром,967479.0
2024-01,0,сидим с бобром,967479.0
2024-02,0,сидим с бобром,967479.0
2024-03,0,сидим с бобром,967479.0
2024-04,0,сидим с бобром,967479.0
2024-05,0,сидим с бобром,967479.0
2024-06,0,сидим с бобром,967479.0
2024-07,0,сидим с бобром,967479.0
2024-08,0,сидим с бобром,967479.0
2024-09,1913,сидим с бобром,967479.0
2024-10,5599,сидим с бобром,967479.0
2024-11,5379,сидим с бобром,967479.0
2024-12,33301,сидим с бобром,967479.0
2025-01,998994,сидим с бобром,967479.0
2023-03,44,карась дуреет,4358.0
2023-04,274,карась дуреет,4358.0
2023-05,138,карась дуреет,4358.0
2023-06,55,карась дуреет,4358.0
2023-07,50,карась дуреет,4358.0
2023-08,57,карась дуреет,4358.0
2023-09,40,карась дуреет,4358.0
2023-10,17,карась дуреет,4358.0
2023-11,9,карась дуреет,4358.0
2023-12,22,карась дуреет,4358.0
2024-01,58,карась дуреет,4358.0
2024-02,49,карась дуреет,4358.0
2024-03,91,карась дуреет,4358.0
2024-04,102,карась дуреет,4358.0
2024-05,105,карась дуреет,4358.0
2024-06,250,карась дуреет,4358.0
2024-07,282,карась дуреет,4358.0
2024-08,425,карась дуреет,4358.0
2024-09,310,карась дуреет,4358.0
2024-10,312,карась дуреет,4358.0
2024-11,658,карась дуреет,4358.0
2024-12,15143,карась дуреет,4358.0
2025-01,18125,карась дуреет,4358.0
2023-03,0,парень поет я не вернусь,640.0
2023-04,0,парень поет я не вернусь,640.0
2023-05,0,парень поет я не вернусь,640.0
2023-06,0,парень поет я не вернусь,640.0
2023-07,0,парень поет я не вернусь,640.0
2023-08,0,парень поет я не вернусь,640.0
2023-09,0,парень поет я не вернусь,640.0
2023-10,0,парень поет я не вернусь,640.0
2023-11,0,парень поет я не вернусь,640.0
2023-12,0,парень поет я не вернусь,640.0
2024-01,0,парень поет я не вернусь,640.0
2024-02,0,парень поет я не вернусь,640.0
2024-03,0,парень поет я не вернусь,640.0
2024-04,0,парень поет я не вернусь,640.0
2024-05,0,парень поет я не вернусь,640.0
2024-06,0,парень поет я не вернусь,640.0
2024-07,0,парень поет я не вернусь,640.0
2024-08,0,парень поет я не вернусь,640.0
2024-09,0,парень поет я не вернусь,640.0
2024-10,0,парень поет я не вернусь,640.0
2024-11,0,парень поет я не вернусь,640.0
2024-12,2058,парень поет я не вернусь,640.0
2025-01,1155,парень поет я не вернусь,640.0
2023-03,0,пепе королевская креветка,11.0
2023-04,0,пепе королевская креветка,11.0
2023-05,0,пепе королевская креветка,11.0
2023-06,8,пепе королевская креветка,11.0
2023-07,0,пепе королевская креветка,11.0
2023-08,0,пепе королевская креветка,11.0
2023-09,0,пепе королевская креветка,11.0
2023-10,0,пепе королевская креветка,11.0
2023-11,0,пепе королевская креветка,11.0
2023-12,0,пепе королевская креветка,11.0
2024-01,0,пепе королевская креветка,11.0
2024-02,0,пепе королевская креветка,11.0
2024-03,0,пепе королевская креветка,11.0
2024-04,0,пепе королевская креветка,11.0
2024-05,0,пепе королевская креветка,11.0
2024-06,8,пепе королевская креветка,11.0
2024-07,8,пепе королевская креветка,11.0
2024-08,0,пепе королевская креветка,11.0
2024-09,0,пепе королевская креветка,11.0
2024-10,15,пепе королевская креветка,11.0
2024-11,0,пепе королевская креветка,11.0
2024-12,50,пепе королевская креветка,11.0
2025-01,40,пепе королевская креветка,11.0
2023-03,0,тренболон колю в очко,6734.0
2023-04,0,тренболон колю в очко,6734.0
2023-05,0,тренболон колю в очко,6734.0
2023-06,0,тренболон колю в очко,6734.0
2023-07,0,тренболон колю в очко,6734.0
2023-08,0,тренболон колю в очко,6734.0
2023-09,0,тренболон колю в очко,6734.0
2023-10,0,тренболон колю в очко,6734.0
2023-11,0,тренболон колю в очко,6734.0
2023-12,0,тренболон колю в очко,6734.0
2024-01,0,тренболон колю в очко,6734.0
2024-02,0,тренболон колю в очко,6734.0
2024-03,0,тренболон колю в очко,6734.0
2024-04,0,тренболон колю в очко,6734.0
2024-05,0,тренболон колю в очко,6734.0
2024-06,0,тренболон колю в очко,6734.0
2024-07,0,тренболон колю в очко,6734.0
2024-08,0,тренболон колю в очко,6734.0
2024-09,0,тренболон колю в очко,6734.0
2024-10,0,тренболон колю в очко,6734.0
2024-11,62931,тренболон колю в очко,6734.0
2024-12,32083,тренболон колю в очко,6734.0
2025-01,10607,тренболон колю в очко,6734.0
2023-03,0,кричащий даман,207.0
2023-04,0,кричащий даман,207.0
2023-05,0,кричащий даман,207.0
2023-06,0,кричащий даман,207.0
2023-07,0,кричащий даман,207.0
2023-08,0,кричащий даман,207.0
2023-09,0,кричащий даман,207.0
2023-10,0,кричащий даман,207.0
2023-11,0,кричащий даман,207.0
2023-12,0,кричащий даман,207.0
2024-01,0,кричащий даман,207.0
2024-02,0,кричащий даман,207.0
2024-03,0,кричащий даман,207.0
2024-04,0,кричащий даман,207.0
2024-05,0,кричащий даман,207.0
2024-06,0,кричащий даман,207.0
2024-07,0,кричащий даман,207.0
2024-08,0,кричащий даман,207.0
2024-09,0,кричащий даман,207.0
2024-10,358,кричащий даман,207.0
2024-11,350,кричащий даман,207.0
2024-12,273,кричащий даман,207.0
2025-01,221,кричащий даман,207.0
2023-03,177985,советское качество,354550.0
2023-04,151427,советское качество,354550.0
2023-05,146628,советское качество,354550.0
2023-06,144170,советское качество,354550.0
2023-07,150272,советское качество,354550.0
2023-08,147271,советское качество,354550.0
2023-09,149827,советское качество,354550.0
2023-10,172874,советское качество,354550.0
2023-11,182267,советское качество,354550.0
2023-12,206572,советское качество,354550.0
2024-01,178390,советское качество,354550.0
2024-02,162835,советское качество,354550.0
2024-03,180358,советское качество,354550.0
2024-04,168040,советское качество,354550.0
2024-05,158424,советское качество,354550.0
2024-06,139441,советское качество,354550.0
2024-07,140307,советское качество,354550.0
2024-08,229406,советское качество,354550.0
2024-09,225897,советское качество,354550.0
2024-10,274702,советское качество,354550.0
2024-11,312164,советское качество,354550.0
2024-12,363019,советское качество,354550.0
2025-01,358311,советское качество,354550.0
2023-03,0,вам чай с сахаром или с моими слезами,3392.0
2023-04,0,вам чай с сахаром или с моими слезами,3392.0
2023-05,0,вам чай с сахаром или с моими слезами,3392.0
2023-06,0,вам чай с сахаром или с моими слезами,3392.0
2023-07,0,вам чай с сахаром или с моими слезами,3392.0
2023-08,0,вам чай с сахаром или с моими слезами,3392.0
2023-09,0,вам чай с сахаром или с моими слезами,3392.0
2023-10,0,вам чай с сахаром или с моими слезами,3392.0
2023-11,0,вам чай с сахаром или с моими слезами,3392.0
2023-12,0,вам чай с сахаром или с моими слезами,3392.0
2024-01,0,вам чай с сахаром или с моими слезами,3392.0
2024-02,0,вам чай с сахаром или с моими слезами,3392.0
2024-03,0,вам чай с сахаром или с моими слезами,3392.0
2024-04,0,вам чай с сахаром или с моими слезами,3392.0
2024-05,0,вам чай с сахаром или с моими слезами,3392.0
2024-06,0,вам чай с сахаром или с моими слезами,3392.0
2024-07,0,вам чай с сахаром или с моими слезами,3392.0
2024-08,0,вам чай с сахаром или с моими слезами,3392.0
2024-09,2276,вам чай с сахаром или с моими слезами,3392.0
2024-10,15484,вам чай с сахаром или с моими слезами,3392.0
2024-11,10460,вам чай с сахаром или с моими слезами,3392.0
2024-12,6191,вам чай с сахаром или с моими слезами,3392.0
2025-01,3910,вам чай с сахаром или с моими слезами,3392.0
2023-03,0,просто чиловый парень,1084.0
2023-04,0,просто чиловый парень,1084.0
2023-05,0,просто чиловый парень,1084.0
2023-06,0,просто чиловый парень,1084.0
2023-07,0,просто чиловый парень,1084.0
2023-08,0,просто чиловый парень,1084.0
2023-09,0,просто чиловый парень,1084.0
2023-10,0,просто чиловый парень,1084.0
2023-11,0,просто чиловый парень,1084.0
2023-12,0,просто чиловый парень,1084.0
2024-01,0,просто чиловый парень,1084.0
2024-02,0,просто чиловый парень,1084.0
2024-03,0,просто чиловый парень,1084.0
2024-04,0,просто чиловый парень,1084.0
2024-05,0,просто чиловый парень,1084.0
2024-06,0,просто чиловый парень,1084.0
2024-07,0,просто чиловый парень,1084.0
2024-08,0,просто чиловый парень,1084.0
2024-09,0,просто чиловый парень,1084.0
2024-10,0,просто чиловый парень,1084.0
2024-11,7846,просто чиловый парень,1084.0
2024-12,8998,просто чиловый парень,1084.0
2025-01,1979,просто чиловый парень,1084.0
2023-03,43,терпим карлики,4337.0
2023-04,40,терпим карлики,4337.0
2023-05,38,терпим карлики,4337.0
2023-06,45,терпим карлики,4337.0
2023-07,65,терпим карлики,4337.0
2023-08,43,терпим карлики,4337.0
2023-09,71,терпим карлики,4337.0
2023-10,62,терпим карлики,4337.0
2023-11,51,терпим карлики,4337.0
2023-12,84,терпим карлики,4337.0
2024-01,1649,терпим карлики,4337.0
2024-02,412,терпим карлики,4337.0
2024-03,609,терпим карлики,4337.0
2024-04,373,терпим карлики,4337.0
2024-05,243,терпим карлики,4337.0
2024-06,146,терпим карлики,4337.0
2024-07,158,терпим карлики,4337.0
2024-08,150,терпим карлики,4337.0
2024-09,172,терпим карлики,4337.0
2024-10,192,терпим карлики,4337.0
2024-11,11161,терпим карлики,4337.0
2024-12,3929,терпим карлики,4337.0
2025-01,1767,терпим карлики,4337.0
2023-03,0,бегемотик му денг,179.0
2023-04,0,бегемотик му денг,179.0
2023-05,0,бегемотик му денг,179.0
2023-06,0,бегемотик му денг,179.0
2023-07,0,бегемотик му денг,179.0
2023-08,0,бегемотик му денг,179.0
2023-09,0,бегемотик му денг,179.0
2023-10,0,бегемотик му денг,179.0
2023-11,0,бегемотик му денг,179.0
2023-12,0,бегемотик му денг,179.0
2024-01,0,бегемотик му денг,179.0
2024-02,0,бегемотик му денг,179.0
2024-03,0,бегемотик му денг,179.0
2024-04,0,бегемотик му денг,179.0
2024-05,0,бегемотик му денг,179.0
2024-06,0,бегемотик му денг,179.0
2024-07,0,бегемотик му денг,179.0
2024-08,0,бегемотик му денг,179.0
2024-09,725,бегемотик му денг,179.0
2024-10,740,бегемотик му денг,179.0
2024-11,455,бегемотик му денг,179.0
2024-12,493,бегемотик му денг,179.0
2025-01,419,бегемотик му денг,179.0
2023-03,0,маори в парламенте,620.0
2023-04,0,маори в парламенте,620.0
2023-05,0,маори в парламенте,620.0
2023-06,0,маори в парламенте,620.0
2023-07,0,маори в парламенте,620.0
2023-08,0,маори в парламенте,620.0
2023-09,0,маори в парламенте,620.0
2023-10,0,маори в парламенте,620.0
2023-11,0,маори в парламенте,620.0
2023-12,0,маори в парламенте,620.0
2024-01,203,маори в парламенте,620.0
2024-02,80,маори в парламенте,620.0
2024-03,45,маори в парламенте,620.0
2024-04,24,маори в парламенте,620.0
2024-05,22,маори в парламенте,620.0
2024-06,19,маори в парламенте,620.0
2024-07,19,маори в парламенте,620.0
2024-08,12,маори в парламенте,620.0
2024-09,36,маори в парламенте,620.0
2024-10,13,маори в парламенте,620.0
2024-11,2614,маори в парламенте,620.0
2024-12,794,маори в парламенте,620.0
2025-01,398,маори в парламенте,620.0
2023-03,0,байден оборачивается и улыбается,47.0
2023-04,0,байден оборачивается и улыбается,47.0
2023-05,0,байден оборачивается и улыбается,47.0
2023-06,0,байден оборачивается и улыбается,47.0
2023-07,0,байден оборачивается и улыбается,47.0
2023-08,0,байден оборачивается и улыбается,47.0
2023-09,0,байден оборачивается и улыбается,47.0
2023-10,0,байден оборачивается и улыбается,47.0
2023-11,0,байден оборачивается и улыбается,47.0
2023-12,0,байден оборачивается и улыбается,47.0
2024-01,0,байден оборачивается и улыбается,47.0
2024-02,0,байден оборачивается и улыбается,47.0
2024-03,0,байден оборачивается и улыбается,47.0
2024-04,0,байден оборачивается и улыбается,47.0
2024-05,0,байден оборачивается и улыбается,47.0
2024-06,8,байден оборачивается и улыбается,47.0
2024-07,63,байден оборачивается и улыбается,47.0
2024-08,69,байден оборачивается и улыбается,47.0
2024-09,41,байден оборачивается и улыбается,47.0
2024-10,29,байден оборачивается и улыбается,47.0
2024-11,236,байден оборачивается и улыбается,47.0
2024-12,98,байден оборачивается и улыбается,47.0
2025-01,51,байден оборачивается и улыбается,47.0
2023-03,12144,а ну покажи,9315.0
2023-04,10513,а ну покажи,9315.0
2023-05,9952,а ну покажи,9315.0
2023-06,9232,а ну покажи,9315.0
2023-07,8733,а ну покажи,9315.0
2023-08,9697,а ну покажи,9315.0
2023-09,8999,а ну покажи,9315.0
2023-10,8578,а ну покажи,9315.0
2023-11,8892,а ну покажи,9315.0
2023-12,9179,а ну покажи,9315.0
2024-01,8552,а ну покажи,9315.0
2024-02,7856,а ну покажи,9315.0
2024-03,7528,а ну покажи,9315.0
2024-04,6713,а ну покажи,9315.0
2024-05,5981,а ну покажи,9315.0
2024-06,5556,а ну покажи,9315.0
2024-07,9853,а ну покажи,9315.0
2024-08,9156,а ну покажи,9315.0
2024-09,8525,а ну покажи,9315.0
2024-10,11480,а ну покажи,9315.0
2024-11,10303,а ну покажи,9315.0
2024-12,9410,а ну покажи,9315.0
2025-01,8980,а ну покажи,9315.0
2023-03,0,бу испугался не бойся,43099.0
2023-04,0,бу испугался не бойся,43099.0
2023-05,0,бу испугался не бойся,43099.0
2023-06,0,бу испугался не бойся,43099.0
2023-07,0,бу испугался не бойся,43099.0
2023-08,0,бу испугался не бойся,43099.0
2023-09,0,бу испугался не бойся,43099.0
2023-10,0,бу испугался не бойся,43099.0
2023-11,0,бу испугался не бойся,43099.0
2023-12,0,бу испугался не бойся,43099.0
2024-01,0,бу испугался не бойся,43099.0
2024-02,0,бу испугался не бойся,43099.0
2024-03,0,бу испугался не бойся,43099.0
2024-04,0,бу испугался не бойся,43099.0
2024-05,0,бу испугался не бойся,43099.0
2024-06,0,бу испугался не бойся,43099.0
2024-07,0,бу испугался не бойся,43099.0
2024-08,13,бу испугался не бойся,43099.0
2024-09,22,бу испугался не бойся,43099.0
2024-10,144534,бу испугался не бойся,43099.0
2024-11,251428,бу испугался не бойся,43099.0
2024-12,124633,бу испугался не бойся,43099.0
2025-01,68918,бу испугался не бойся,43099.0
2023-03,6604,найк про,75182.0
2023-04,7162,найк про,75182.0
2023-05,11580,найк про,75182.0
2023-06,22485,найк про,75182.0
2023-07,11511,найк про,75182.0
2023-08,8382,найк про,75182.0
2023-09,6463,найк про,75182.0
2023-10,8831,найк про,75182.0
2023-11,10564,найк про,75182.0
2023-12,7401,найк про,75182.0
2024-01,7243,найк про,75182.0
2024-02,7098,найк про,75182.0
2024-03,12495,найк про,75182.0
2024-04,11216,найк про,75182.0
2024-05,22448,найк про,75182.0
2024-06,23138,найк про,75182.0
2024-07,39769,найк про,75182.0
2024-08,230120,найк про,75182.0
2024-09,289641,найк про,75182.0
2024-10,221901,найк про,75182.0
2024-11,168269,найк про,75182.0
2024-12,126493,найк про,75182.0
2025-01,94194,найк про,75182.0
2023-03,215,радужные дельфины,463.0
2023-04,183,радужные дельфины,463.0
2023-05,172,радужные дельфины,463.0
2023-06,171,радужные дельфины,463.0
2023-07,246,радужные дельфины,463.0
2023-08,263,радужные дельфины,463.0
2023-09,184,радужные дельфины,463.0
2023-10,222,радужные дельфины,463.0
2023-11,237,радужные дельфины,463.0
2023-12,242,радужные дельфины,463.0
2024-01,303,радужные дельфины,463.0
2024-02,277,радужные дельфины,463.0
2024-03,202,радужные дельфины,463.0
2024-04,284,радужные дельфины,463.0
2024-05,314,радужные дельфины,463.0
2024-06,379,радужные дельфины,463.0
2024-07,358,радужные дельфины,463.0
2024-08,541,радужные дельфины,463.0
2024-09,755,радужные дельфины,463.0
2024-10,586,радужные дельфины,463.0
2024-11,600,радужные дельфины,463.0
2024-12,508,радужные дельфины,463.0
2025-01,511,радужные дельфины,463.0
2023-03,1836,мне не  мне  шалава,3975.0
